Nasi Timbel M.Djojo,https://www.google.co.id/maps/place/Nasi+Timbel+M.Djojo/,https://lh5.googleusercontent.com/p/AF1QipPSoRZVaMVuakQlP1ihKQiTyyvYz6lzAu8N7fkq=w408-h306-k-no,Indonesian restaurant,"Jalan Sultan Iskandar Muda No. 9 CD, RT.8/RW.1, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",business.site,+62 21 7238032,"PQXJ+FG South Kebayoran Lama, South Jakarta City, Jakarta, Indonesia"
Bogana Milka,https://www.google.co.id/maps/place/Bogana+Milka/,https://lh5.googleusercontent.com/p/AF1QipNkCFZtpx_DN4oEMKww1VzU7vZjkkHYnENl7oqW=w408-h544-k-no,Bakso restaurant,"Jl. H.NAWI RAYA N0. 4, RT.1/RW.9, Gandaria Sel., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia",bogana-milka.business.site,+62 21 29124886,"PQPW+9H South Gandaria, South Jakarta City, Jakarta, Indonesia"
Nasi Tumpeng Jakarta,https://www.google.co.id/maps/place/Nasi+Tumpeng+Jakarta/,https://lh5.googleusercontent.com/p/AF1QipNTjkRGW7-os_T1CDBqjnXyTv8_uZvYE9lyaeIT=w426-h240-k-no,Caterer,"Jl urip sumoharjo No.8, RT.2/RW.6, Bali Mester, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13310, Indonesia",business.site,Menu,madriga.com
"RICEsidentFOOD, MAMPANG","https://www.google.co.id/maps/place/RICEsidentFOOD,+MAMPANG/",https://lh5.googleusercontent.com/p/AF1QipOcoRxSly3-cA9TUPyuSkcwBHR0eD08e2xYwLJ0=w428-h240-k-no,Restaurant,"13, Jl. Mampang Prapatan XV No.11, RT.13/RW.1, Tegal Parang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12790, Indonesia",instagram.com,+62 819-4722-2219,"PRXH+4C Tegal Parang, South Jakarta City, Jakarta, Indonesia"
RM. Putri @Kebayoran Baru,https://www.google.co.id/maps/place/RM.+Putri+,https://lh5.googleusercontent.com/p/AF1QipN0onOZNJrq5lTFS628tBVG2ToCmS2pW0s3OYhy=w408-h306-k-no,Javanese restaurant,"Jl. Ciranjang No.21, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180, Indonesia",Find a table,Menu,facebook.com
Dapur Solo Cabang Panglima Polim,https://www.google.co.id/maps/place/Dapur+Solo+Cabang+Panglima+Polim/,https://lh5.googleusercontent.com/p/AF1QipP0gD3PxNCvvXBOoSPuBC-LgbLsrXoV0Y4fAlM=w408-h272-k-no,Javanese restaurant,"Jalan Panglima Polim IX No.25, RT.2/RW.7, Melawai, Kebayoran Baru, RT.1/RW.7, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",Menu,dapursolo.com,+62 21 7222311
Katering Nasi Kentjana - Kebagusan,https://www.google.co.id/maps/place/Katering+Nasi+Kentjana+-+Kebagusan/,https://lh5.googleusercontent.com/p/AF1QipMaFnMKzBiLqMQ5q1JJnzq7BMFmReB_sFnQFlYa=w408-h513-k-no,Catering food and drink supplier,"Taman Nurul Taubah No.140, RT.5/RW.5, Kebagusan, Pasar Minggu, South Jakarta City, Jakarta 12520, Indonesia",nasikentjana.com,+62 811-9252-828,"MRQH+FF Kebagusan, South Jakarta City, Jakarta, Indonesia"
"Segoan ""The Dancing Rice""",https://www.google.co.id/maps/place/Segoan+%22The+Dancing+Rice%22/,https://lh5.googleusercontent.com/p/AF1QipPCs2MaojZK4q-ZGMasUss9po-1Y17UlaiZdDbP=w408-h306-k-no,Nasi goreng restaurant,"Jl. Lamandau 4 No. 18, Melawai, Kebayoran Baru, RT.10/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",facebook.com,+62 21 27518498,"QQ4V+Q7 Kramat Pela, South Jakarta City, Jakarta, Indonesia"
Mendjangan Resto,https://www.google.co.id/maps/place/Mendjangan+Resto/,https://lh5.googleusercontent.com/p/AF1QipOGLTicXOK1lxXwQDXssf-C-17Quz1frUOOMH09=w408-h306-k-no,Indonesian restaurant,"Jl. Kemang I No.2, RT.11/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia",restoranmendjangan.com,+62 21 22717999,"PRV6+9X Bangka, South Jakarta City, Jakarta, Indonesia"
Nasi Uduk Enak,https://www.google.co.id/maps/place/Nasi+Uduk+Enak/,https://lh5.googleusercontent.com/p/AF1QipO8dF1mW75yP6ZHye2xL1v5QVvnXkpFBulVv0t4=w426-h240-k-no,Nasi uduk restaurant,"RT.002/RW.009, Jatimakmur, Pondok Gede, Bekasi City, West Java 17413, Indonesia","PWCH+99 Jatimakmur, Bekasi City, West Java, Indonesia",Claim this business,Reviews
Dapur Bu Mien,https://www.google.co.id/maps/place/Dapur+Bu+Mien/,https://lh5.googleusercontent.com/p/AF1QipMBZxzguVIe-lEOvV52JW9Ia_sFsIwVWhW5fBpI=w426-h240-k-no,Noodle shop,"Jl. Pancoran Timur IIA No.2, RT.5/RW.2, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia",dapur-bu-mien.business.site,+62 813-1109-3303,"QR2W+JM Pancoran, South Jakarta City, Jakarta, Indonesia"
Nasi Kentjana Antasari,https://www.google.co.id/maps/place/Nasi+Kentjana+Antasari/,https://lh5.googleusercontent.com/p/AF1QipPrIAfNxaB4xNnUmCP5QHoK0C32f1Fu2sGSJ073=w480-h240-k-no,Indonesian restaurant,"Jl. Pangeran Antasari No.34 D, RT.4/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",Menu,nasikentjana.com,+62 811-8802-828
Dapur Ibu Lily,https://www.google.co.id/maps/place/Dapur+Ibu+Lily/,https://lh5.googleusercontent.com/p/AF1QipPnloAS0YRY7vJtts-ENWt6rWyB78A8Zv50M6e6=w408-h408-k-no,Nasi goreng restaurant,"Blok BX9 Jl. Permai Raya XIII No.13, West Pamulang, Pamulang, South Tangerang City, Banten 15417, Indonesia","MP6M+JC West Pamulang, South Tangerang City, Banten, Indonesia",Claim this business,About this data
LAVINA CATERING JAKARTA,https://www.google.co.id/maps/place/LAVINA+CATERING+JAKARTA/,https://geo2.ggpht.com/cbk?panoid=LlAFDwo9uFnqIbo_Zf9OkA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=345.46323&pitch=0&thumbfov=100,Buffet restaurant,"Jl. Mampang Prapatan IV No.47, RT.5/RW.5, Mampang Prpt., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12790, Indonesia",+62 21 22379668,"QR3G+RX Mampang Prapatan, South Jakarta City, Jakarta, Indonesia",Claim this business
Selera Meneer,https://www.google.co.id/maps/place/Selera+Meneer/,https://lh5.googleusercontent.com/p/AF1QipMhQ3AYQhG64oWhmBOvXC3U0LIF2XsqZnRonG5R=w408-h269-k-no,Javanese restaurant,"Jl. Bacang Jl. KH. Ahmad Dahlan Kby. No.2, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Jawa Barat 12130, Indonesia",selera-meneer.business.site,+62 21 29055155,"QQ5R+3H Kebayoran Baru, South Jakarta City, Jakarta, Indonesia"
Jual Nasi Box Nasi Kotak dan Nasi Tumpeng Mapan,https://www.google.co.id/maps/place/Jual+Nasi+Box+Nasi+Kotak+dan+Nasi+Tumpeng+Mapan/,https://lh5.googleusercontent.com/p/AF1QipM5Mk4RuTyZRVi_8O5l0tKGws9HeRwV9k9yRqAg=w408-h408-k-no,Catering food and drink supplier,"Java, Jl. Perumahan Depok Maharaja, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435, Indonesia",business.site,+62 812-9080-1259,"JQ2V+37 Rangkapan Jaya, Depok City, West Java, Indonesia"
foodspot,https://www.google.co.id/maps/place/foodspot/,https://lh5.googleusercontent.com/p/AF1QipPrr4DE56dFdGX7CxBXxsWcGY3Htj-cxGugKms=w630-h240-k-no,E-commerce service,"Jalan Tebet Barat Raya No 30 E/F, RT.2/RW.2, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia",Menu,foodspot.co.id,+62 21 25091900
Ayam Goreng Berkah,https://www.google.co.id/maps/place/Ayam+Goreng+Berkah/,https://lh4.googleusercontent.com/proxy/aZylHaKZ258XcCuBo1vEuDgmwU0wMOR0xvQ-gbqwTQ7HqMrWMzmrwr8nMc40vcPkGJuMKB8ICbHrNn_-nJpuUyiKAIlgU3oRgjtG1qWVMOj6ucaVHRR5ufHucFXo0RcLwZAGkzAmW7TYFHArcn5_kf2RbmtAIsI=w408-h272-k-no,Chicken restaurant,"4, Jl. Wijaya IX No.4, RT.4/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",ayamgorengberkah.com,+62 812-8445-7444,"QR32+7Q Melawai, South Jakarta City, Jakarta, Indonesia"
Pondok Makan Mirah I,https://www.google.co.id/maps/place/Pondok+Makan+Mirah+I/,https://lh5.googleusercontent.com/p/AF1QipMFnYc9WxMJoS9U-y3my9tLOba-Qp6tON288dq4=w408-h725-k-no,Seafood restaurant,"Jl. Tebet Barat IX No.36, RW.4, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia",pondokmakanmirah.wordpress.com,+62 21 8356642,"QR6X+JR West Tebet, South Jakarta City, Jakarta, Indonesia"
Restoran Sederhana Masakan Padang,https://www.google.co.id/maps/place/Restoran+Sederhana+Masakan+Padang/,https://geo3.ggpht.com/cbk?panoid=ih8xvGx28WsWB2tC2hpOlg&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=8.759515&pitch=0&thumbfov=100,Padang restaurant,"Jl. Bunga Melati No.12, RT.4/RW.2, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","PRJ4+7C South Cipete, South Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Nasi Aduk,https://www.google.co.id/maps/place/Nasi+Aduk/,https://lh5.googleusercontent.com/p/AF1QipNkStEs_4oA9T-HoJGJ-MaBrWA3jvC24oyzPUPe=w408-h612-k-no,Nasi goreng restaurant,"Jl. Puri Indah Raya No.3, RT.3/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",Closed.  Opens at 10:00 am,instagram.com,+62 858-8264-0307
Warung Nasi Rawon & Pecel Madiun,https://www.google.co.id/maps/place/Warung+Nasi+Rawon+%26+Pecel+Madiun/,https://lh5.googleusercontent.com/p/AF1QipMq0q6uclTWDgvxDrduCo33CL5WXbvEnjcpuUez=w408-h306-k-no,Javanese restaurant,"Jl. R. Sanim No.49, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat 16426, Indonesia",Menu,rawon.business.site,+62 21 77210283
Koko Bogana,https://www.google.co.id/maps/place/Koko+Bogana/,https://lh5.googleusercontent.com/p/AF1QipOiYLzQykrNKzRyjvemvDLGVpWexU6RpFnFLnX8=w408-h306-k-no,Indonesian restaurant,"Jl. Cipaku I No.2, RT.12/RW.4, Petogogan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170, Indonesia",+62 812-8028-160,"QR66+49 Petogogan, South Jakarta City, Jakarta, Indonesia",Reviews
Rotihui home bakery,https://www.google.co.id/maps/place/Rotihui+home+bakery/,https://lh5.googleusercontent.com/p/AF1QipPuuQnSDrKF2cbHFT5Fa7FGhqKE7MnrujS6Mncz=w408-h513-k-no,Bakery,"jl.agung barat 28 blok b33 no.2 sunter jakarta utara, RT.5/RW.10, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",bit.ly,+62 21 64710770,"VV56+RM Sunter Agung, North Jakarta City, Jakarta, Indonesia"
Roti Yuk Bakery - Bandengan,https://www.google.co.id/maps/place/Roti+Yuk+Bakery+-+Bandengan/,https://lh5.googleusercontent.com/p/AF1QipNR_Q1S60sHeihVPGhtMpxZ88bRgpC-TZb-baD9=w408-h306-k-no,Bakery,"Jl. Terusan Bandengan No.18, RT.4/RW.16, Pejagalan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",instagram.com,+62 21 6621267,"VQ6Q+WG Pejagalan, North Jakarta City, Jakarta, Indonesia"
Christine Bakery,https://www.google.co.id/maps/place/Christine+Bakery/,https://lh6.googleusercontent.com/proxy/fUP1ANELCBUIvfqXfQUI4iVU8IoN_eW0A6UvpFCNlpK9dvqbFKyzgFauaAAql3ze-LjDB0Hh10dANf9SXOuqjhkqXPK20MgV0nAoY2e_TkgrMTgdfUrKMS8Fp2QuAIZg8g0FMQTAY2Wj7mpokudAuxLEX51Ppw=w408-h544-k-no,Bakery,"Jalan Boulevard Barat Raya Blok LA 1 No. 21-22, RT.1/RW.18, Kelapa Gading Timur, Kelapa Gading, RT.1/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 45848000,"RWR3+7J East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Claim this business
Dynamic Bakery,https://www.google.co.id/maps/place/Dynamic+Bakery/,https://lh4.googleusercontent.com/proxy/LDs6zRA6wqPfPezv60DrwbDSV0_bMap-d3X4Dw2bct-cdKiF1VFhNLyTFrHrx3jNc6hpzcmQy4NountHP5yahDIy-JdorgFBBR1VH8UphyB1kh6Y2M6wxRzOHeMhmAxXnLMd6UNb-PR-kJXH7RFjOo-QCovYPQ=w408-h306-k-no,Bakery,"Jalan Kelapa Gading Boulevard, Blok TT2 No. 23-24, RT.10/RW.15, Klp. Gading Tim., Jakarta Utara, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",dynamicnatural.co.id,+62 21 4508643,"RWM2+28 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Honey Loaf,https://www.google.co.id/maps/place/Honey+Loaf/,https://lh5.googleusercontent.com/p/AF1QipM033IniPeBtyzC7eTzGHrhvWvz2ZwIxhP3nnxT=w426-h240-k-no,Bakery,"Jalan Boulevard Raya Blok CN 2 No. 7, RW.12, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 4515636,"RWM2+6M East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Reviews
Lemon Cakery,https://www.google.co.id/maps/place/Lemon+Cakery/,https://lh5.googleusercontent.com/p/AF1QipO2ymeN5K5wuJEFmYpBiV0KiGzf9EXmpttMLsPT=w408-h306-k-no,Bakery,"Jl. Boulevard Raya Block QA 5 No.7, RT.3/RW.14, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",lemon-cakery.business.site,+62 878-7100-0199,"RWX5+CJ West Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
DAPOER OVEN,https://www.google.co.id/maps/place/DAPOER+OVEN/,https://lh5.googleusercontent.com/p/AF1QipOeYnAC_AWnVOPEBt4X0ChLcvC34v9ugDsbyBUZ=w408-h317-k-no,Cafe,"Jl. Walang Baru Raya No.44, RT.7, RT.7/RW.15, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",business.google.com,+62 858-1491-5938,"VWH3+8P North Tugu, North Jakarta City, Jakarta, Indonesia"
Roti Durian Amora,https://www.google.co.id/maps/place/Roti+Durian+Amora/,https://lh5.googleusercontent.com/p/AF1QipPIrS9zvtUDTyoP8rZkNvkNnBBj5qKAa-xFJvJ1=w408-h272-k-no,Bakery,"Blok PA1, Jl. Boulevard Raya No.27, RT.3/RW.14, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 821-1078-0800,"RWX5+JV Pegangsaan Dua, North Jakarta City, Jakarta, Indonesia",Reviews
Home Made Bakery Kelapa Gading Mall,https://www.google.co.id/maps/place/Home+Made+Bakery+Kelapa+Gading+Mall/,https://lh5.googleusercontent.com/proxy/SkfQhpNhPQvqYSXIAgQhqZRpE6hKRgG0QkudYjTtFwlDUDXN1ikO8JP6WFfneEs_sG1r3qD8RHTzS7NpEV937BQaB6x1DCP3ZRSlHz6XxBCTHgMD3svcFsSxsqoF8oGbzZxjI9nriAP164Sfsn1EjzcTM0dQbg=w408-h306-k-no,Bakery,"Jl. Boulevard Raya, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,homemadebakeryindonesia.com,+62 21 45875451
Pabrik Roti Luas,https://www.google.co.id/maps/place/Pabrik+Roti+Luas/,https://geo2.ggpht.com/cbk?panoid=pU034S49TifuwbNCVvqKrA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=99.32165&pitch=0&thumbfov=100,Bakery,"Jl. Mangga Besar XIII, RT.5/RW.2, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia","VR4G+7P South Mangga Dua, Central Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Holland Bakery Sunter,https://www.google.co.id/maps/place/Holland+Bakery+Sunter/,https://lh5.googleusercontent.com/p/AF1QipMsrulj9bSxOKEDloSUxGrTgxNh0VLkqLxErOKO=w408-h306-k-no,Bakery,"Jl. Danau Sunter Utara No.1A, RT.4/RW.18, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",hollandbakery.co.id,+62 21 6514877,"VV67+G9 Sunter Agung, North Jakarta City, Jakarta, Indonesia"
AJ Bakery & Cake,https://www.google.co.id/maps/place/AJ+Bakery+%26+Cake/,https://lh5.googleusercontent.com/p/AF1QipPDyzH84l3Buxo_Sb7qJf1auIYXnm5gjGA0UvGD=w408-h609-k-no,Bakery,"Jl. Boulevard Raya Blok DF II No.9-10, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",ajbakery.com,+62 21 4528467,"RVHX+27 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Holland Bakery (HB SMR),https://www.google.co.id/maps/place/Holland+Bakery+(HB+SMR)/,https://lh5.googleusercontent.com/p/AF1QipOIgIgY6igJRPLLvxOH_9jXEVK4iHoV0lfGe1KN=w426-h240-k-no,Bakery,"Jl. Kramat Jaya Raya No.6, RT.1/RW.4, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",+62 21 4361255,"VW97+GQ North Tugu, North Jakarta City, Jakarta, Indonesia",Claim this business
Kedai Roti Kobi - Kelapa Gading,https://www.google.co.id/maps/place/Kedai+Roti+Kobi+-+Kelapa+Gading/,https://lh5.googleusercontent.com/p/AF1QipORN-cafRsUkZNJAkimeXdSeFkXHddjsWwQpRTp=w408-h306-k-no,Fast food restaurant,"Blok O-1, Jl. Raya Klp. Kopyor No.9, RW.2, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 821-2550-9149,"RWJ2+2X East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Reviews
Bread In Bakery Kelapa Gading,https://www.google.co.id/maps/place/Bread+In+Bakery+Kelapa+Gading/,https://lh5.googleusercontent.com/p/AF1QipNtjTxMhat83kzPTOe-lcbrmaY2CWkfimm9_chn=w508-h240-k-no,Bakery,"Summagung III F3 No 4, Jakarta, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 4525704,"RWH2+RF North Jakarta, North Jakarta City, Jakarta, Indonesia",Reviews
Bread Talk,https://www.google.co.id/maps/place/Bread+Talk/,https://lh5.googleusercontent.com/p/AF1QipOeQ4wcTgbwk2UmwSZAdeImDv4NekUpLr8SEYgf=w426-h240-k-no,Bakery,"Mall Kelapa Gading 3 Lt.G, Jl. Boulevard Raya, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,breadtalk.com,+62 21 45853607
Roti Boy,https://www.google.co.id/maps/place/Roti+Boy/,https://lh5.googleusercontent.com/p/AF1QipNmoPx7lYZaeZB0LmZIW7Ufu6s19mr3uCuyVjtN=w408-h306-k-no,Bakery,"Lt.G Mal Kelapa Gading 3 Jalan Boulevard Raya 3 13 18 RT.13/RW.18, Gourmet Walk # G59, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,rotiboy.com,+62 21 45853826
Provence,https://www.google.co.id/maps/place/Provence/,https://lh5.googleusercontent.com/p/AF1QipPIEBanPU1LaJlEwtxw4AvqhiI4iWA6Zu893Qjl=w408-h306-k-no,Bakery,"Jalan Pantai Indah Kapuk, Kapuk Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",provencebakery.co.id,+62 21 30010575,"VQM4+HH Kapuk Muara, North Jakarta City, Jakarta, Indonesia"
Red Kizmiz,https://www.google.co.id/maps/place/Red+Kizmiz/,https://lh5.googleusercontent.com/p/AF1QipPF6CcnJSJnlHeo8eQfoER4rbPg1LBYJzoT6HRi=w408-h306-k-no,Bakery,"Jalan Hidup Baru / Kalimati, No.17A, RT.9/RW.3, Pademangan Bar., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",business.google.com,+62 815-1452-0608,"VR6P+28 West Pademangan, North Jakarta City, Jakarta, Indonesia"
Home Made Bakery & Cafe - Kelapa Gading,https://www.google.co.id/maps/place/Home+Made+Bakery+%26+Cafe+-+Kelapa+Gading/,https://lh5.googleusercontent.com/p/AF1QipPfU-ATVNl1jPze9Y52HiLN7iKJW9PC7n8INObq=w408-h544-k-no,Bakery,"Jl. Boulevard Raya Blok DF No.10, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",homemadebakeryindonesia.com,+62 21 4533937,"RVHX+27 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Whisk & Sugar Cakery And Class,https://www.google.co.id/maps/place/Whisk+%26+Sugar+Cakery+And+Class/,https://lh5.googleusercontent.com/p/AF1QipNcDd2P75tNV9pefmt2w45agzC_73-JLHQnt08I=w408-h408-k-no,Cake shop,"Jalan Pluit Karang Ayu Blok B1 Utara GreenBay Condominium Unit K/15/AC, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",instagram.com,+62 813-8000-1200,"VQRH+MH Pluit, North Jakarta City, Jakarta, Indonesia"
Holland Bakkery Kelapa Gading Timur,https://www.google.co.id/maps/place/Holland+Bakkery+Kelapa+Gading+Timur/,https://lh5.googleusercontent.com/p/AF1QipN7EMawJXdbf2GIpxnL7FkAYR4Tie92ccl4GRy4=w408-h544-k-no,Bakery,"Jalan Raya Timur Boulevard No.08, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",hollandbakery.co.id,+62 21 65305151,"RVHX+22 East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Merry Cake & Bakery,https://www.google.co.id/maps/place/Merry+Cake+%26+Bakery/,https://lh5.googleusercontent.com/p/AF1QipNJSfJCJxGlbaPnrrc5lokqS39ySVvAkRqgAeP-=w408-h306-k-no,Bakery,"Jl. Pintu Air Raya No.20C, RT.7/RW.1, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",merrycakeandbakery.com,+62 21 3811655,"RRMJ+CP Pasar Baru, Central Jakarta City, Jakarta, Indonesia"
Roti kenangan,https://www.google.co.id/maps/place/Roti+kenangan/,https://lh5.googleusercontent.com/p/AF1QipPUQNwCruHZ_FsjcemRiIWBWoMS4I8d1cQDv2hf=w408-h306-k-no,Restaurant,"Jl. Pademangan Timur IV Jl. Pademangan Gg. 13 No.1, RT.4/RW.8, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",+62 895-4010-55890,"VR6R+J8 East Pademangan, North Jakarta City, Jakarta, Indonesia",Claim this business
Dandy Bakery,https://www.google.co.id/maps/place/Dandy+Bakery/,https://lh3.googleusercontent.com/proxy/2jAsoyVBer4M8IcuSheY3RMGQyKE1rwRqOQ0FxKnIlflk1uphGS30uISjgLdclIjUmlsHj8b4LGnsFTIJaP16HO2XaVMjZorK5lH1gzJvXPYSglfORBhfv9yneFJmjhvkrC4XusCqS8hw0Ce8v-bmA4tKI5odA=w408-h544-k-no,Bakery,"Jl. Boulevard Raya No.11, RT.9/RW.2, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 4520489,"RVJX+5X East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Reviews
Dapoer Oven,https://www.google.co.id/maps/place/Dapoer+Oven/,https://lh5.googleusercontent.com/p/AF1QipMl6DBZ6nofNa8iHrzkk5R7QK_W3bbV4JoIILTT=w408-h725-k-no,Cake shop,"Jl. Manggar No.130, RT.1/RW.13, Lagoa, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",+62 878-7711-4285,"VWM6+H5 Lagoa, North Jakarta City, Jakarta, Indonesia",Claim this business
Roti Panggang Baloc,https://www.google.co.id/maps/place/Roti+Panggang+Baloc/,https://lh5.googleusercontent.com/p/AF1QipONyvhG6ZSAr4ZuaJb0k0H4lYAANx509xycTf0h=w408-h544-k-no,Cafe,"Jl. Sumagung 3 Blok G3 no 4, Kelapa Gading Barat 13 2, RT.13/RW.2, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",roti-bakar-baloc.business.site,+62 898-1913-337,"RWH2+QJ East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Holland Bakery Pluit Sakti Selatan,https://www.google.co.id/maps/place/Holland+Bakery+Pluit+Sakti+Selatan/,https://lh3.googleusercontent.com/proxy/j6wt4lhftlfUUfHX_q1mNoJ4yreD0B8cExFPEib6iA8zT9IfN72onUIaMZ6B_DiucLjUC5Te_XBsG4Zf6kLyanbzcDcL4DvLScHRpu4CIoWVJd672zfpxonCw92HPhUAOIXngfOmgBV5UbaAs8iKd7JGJAkem40=w564-h240-k-no,Bakery,"Jl. Pluit Sakti No.87, RT.4/RW.6, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",hollandbakery.co.id,+62 21 6630804,"VQHQ+2H Pluit, North Jakarta City, Jakarta, Indonesia"
